,Country,Score,Pos.,short_name,long_name,nationality,movement_acceleration,movement_agility,movement_balance,power_jumping,pace,movement_reactions,movement_sprint_speed,power_stamina,power_strength
4485,Argentina,2,16,T. Martínez,Tomás Martínez,Argentina,77,82,81,63,72.0,64,67,67,41
4486,Argentina,2,16,E. Remedi,Eric Daian Remedi,Argentina,62,59,71,65,58.0,66,55,76,60
4487,Argentina,2,16,M. Guanini,Manuel Guanini,Argentina,32,49,47,46,33.0,64,33,73,85
4488,Argentina,2,16,M. Pérez Acuña,Matías Pérez Acuña,Argentina,71,76,67,80,72.0,65,73,71,61
4489,Argentina,2,16,M. Moreno,Damián Marcelino Moreno,Argentina,81,82,82,68,79.0,59,77,66,42
4490,Argentina,2,16,P. Becker,Pablo Ignacio Becker,Argentina,80,76,77,79,81.0,61,82,56,60
4491,Argentina,2,16,J. Correa,Marcelo Javier Correa,Argentina,62,62,53,71,64.0,50,66,75,75
4492,Argentina,2,16,F. Evangelista,Fernando Evangelista Iglesias,Argentina,66,62,59,81,68.0,65,69,64,74
4493,Argentina,2,16,G. Herrera,Guido Herrera,Argentina,46,34,53,53,,55,44,38,62
4494,Argentina,2,16,R. Costa,Ramiro Costa,Argentina,60,65,40,48,58.0,53,56,36,90
4495,Argentina,2,16,L. Rinaldi,Lautaro Rinaldi,Argentina,69,68,61,73,72.0,61,74,71,74
4496,Argentina,2,16,E. Burgos,Esteban Rodrigo Burgos,Argentina,44,48,43,45,45.0,58,45,68,82
4497,Argentina,2,16,M. Rosales,Pablo Mauricio Rosales,Argentina,68,60,62,63,69.0,59,70,85,58
4498,Argentina,2,16,F. Fattori,Federico Fattori Mouzo,Argentina,68,72,74,58,69.0,64,69,82,59
4499,Argentina,2,16,G. Gudiño,Gabriel Alejandro Gudiño,Argentina,73,72,73,69,75.0,58,76,80,42
4500,Argentina,2,16,S. Zurbriggen,Santiago Zurbriggen,Argentina,74,62,65,78,71.0,61,68,77,74
4501,Argentina,2,16,M. Torrén,Miguel Ángel Torrén,Argentina,72,66,67,84,73.0,57,73,73,76
4502,Argentina,2,16,L. Solignac,Luis Emilio Lucho Solignac,Argentina,74,57,60,72,76.0,64,77,71,74
4503,Argentina,2,16,N. Mazzola,Nicolás Mario Mazzola,Argentina,56,61,53,63,55.0,61,55,65,86
4504,Argentina,2,16,M. Correa,Maximiliano Correa,Argentina,60,62,80,45,60.0,62,60,82,56
4505,Argentina,2,16,F. Cubero,Fabián Alberto Cubero,Argentina,58,69,76,68,55.0,76,52,38,62
4506,Argentina,2,16,E. Bologna,Enrique Alberto Bologna Gómez,Argentina,47,40,38,66,,63,44,34,65
4507,Argentina,2,16,P. Ferrari,Paulo Andrés Ferrari,Argentina,76,70,80,77,75.0,66,74,67,58
4508,Argentina,2,16,M. Carrusca,Marcelo Adrián Carrusca,Argentina,68,62,73,49,66.0,66,64,53,44
4509,Argentina,2,16,G. Aguirre,Gastón Damián Aguirre,Argentina,54,63,61,82,53.0,61,52,33,75
4510,Argentina,2,16,G. Ré,Germán David Ré,Argentina,62,61,57,82,64.0,63,65,66,78
4511,Argentina,2,16,A. Bastía,Adrián Jesús Bastía Beruzzi,Argentina,52,57,62,68,51.0,63,51,56,70
4512,Argentina,2,16,G. Prósperi,Gonzalo Sebastián Prósperi,Argentina,70,65,54,82,69.0,66,68,45,75
4513,Argentina,2,16,M. Cejas,Mauro Emiliano Cejas,Argentina,69,68,71,80,67.0,59,66,69,68
4514,Argentina,2,16,L. Díaz,Leandro Javier Díaz Borsani,Argentina,64,63,65,61,63.0,66,63,72,72
4515,Argentina,2,16,F. González,Federico Rafael González,Argentina,72,73,68,75,67.0,61,63,64,74
4516,Argentina,2,16,A. Gabbarini,Adrián José Gabbarini,Argentina,44,52,54,67,,66,47,32,57
4517,Argentina,2,16,H. Bernardello,Hernán Darío Bernardello,Argentina,51,64,69,53,48.0,63,45,55,62
4518,Argentina,2,16,E. Herrera,Emanuel Herrera,Argentina,60,59,56,65,61.0,57,61,55,74
4519,Argentina,2,16,D. Morales,Diego Alberto Morales,Argentina,72,73,75,58,70.0,68,69,40,65
4520,Argentina,2,16,J. Pereyra Díaz,Jorge Rolando Pereyra Díaz,Argentina,72,68,68,60,73.0,71,74,68,58
4521,Argentina,2,16,M. Ibáñez,Matías Alejandro Ibáñez Basualdo,Argentina,47,36,43,52,,62,49,40,71
4522,Argentina,2,16,J. Sills,Juan Ignacio Sills,Argentina,61,60,61,82,65.0,61,69,70,71
4523,Argentina,2,16,W. Serrano,Walter Omar Serrano,Argentina,64,71,51,56,68.0,65,71,76,77
4524,Argentina,2,16,H. Hechalar,Hernán Ignacio Hechalar,Argentina,79,83,76,64,79.0,66,79,76,60
4525,Argentina,2,16,M. Carrasco,Mauricio Nicolás Carrasco,Argentina,77,75,79,57,78.0,62,79,63,60
4526,Argentina,2,16,E. Garré,Ángel Ezequiel Garré,Argentina,67,67,71,62,65.0,64,63,66,62
4527,Argentina,2,16,D. Arce,Damián Arce,Argentina,72,68,70,59,73.0,56,73,73,58
4528,Argentina,2,16,E. Dening,Fernando Emanuel Dening,Argentina,70,75,78,68,74.0,77,77,59,44
4529,Argentina,2,16,D. Imperiale,Daniel Imperiale,Argentina,55,56,40,63,60.0,73,64,73,74
4530,Argentina,2,16,W. Andrade,Walter Saúl Andrade,Argentina,51,42,48,74,52.0,65,52,54,82
4531,Argentina,2,16,M. Garrido,Leonardo Matías Garrido,Argentina,69,70,78,67,69.0,66,69,70,50
4532,Argentina,2,16,G. Maroni,Gonzalo Maroni,Argentina,79,87,70,58,77.0,55,75,50,56
4533,Argentina,2,16,M. Tévez,Mauricio Alejandro Tévez,Argentina,82,83,82,55,83.0,61,83,73,58
4534,Argentina,2,16,T. Pochettino,Tomás Pochettino,Argentina,63,61,67,68,64.0,50,65,76,64
4535,Argentina,2,16,L. Perdomo,Luciano Gastón Perdomo,Argentina,60,79,81,72,61.0,61,62,81,59
4536,Argentina,2,16,P. Cuadra,Pablo Maximiliano Cuadra,Argentina,79,76,79,65,78.0,59,78,64,67
4537,Argentina,2,16,A. Doffo,Agustín Doffo,Argentina,73,61,66,47,72.0,51,71,51,50
4538,Argentina,2,16,N. Solís,Nazareno Damián Solís,Argentina,83,86,86,57,82.0,63,81,49,37
4539,Argentina,2,16,N. Avellaneda,Nicolás Gastón Avellaneda,Argentina,51,44,35,57,,62,53,24,66
4540,Argentina,2,16,L. Miranda,Leonel Ariel Miranda,Argentina,79,82,83,55,79.0,60,79,82,56
4541,Argentina,2,16,L. Menossi,Lucas Ariel Menossi,Argentina,77,90,91,79,76.0,63,75,75,37
4542,Argentina,2,16,M. Rolón,Maximiliano Brian Rolón,Argentina,77,76,84,50,76.0,60,75,54,51
4543,Argentina,2,16,N. Stefanelli,Nicolás Marcelo Stefanelli,Argentina,77,81,80,83,75.0,53,74,71,56
4544,Argentina,2,16,J. Elías,Jalil Juan José Elías,Argentina,71,69,65,62,72.0,56,73,73,62
4545,Argentina,2,16,A. Bouzat,Agustín Bouzat,Argentina,77,75,67,67,75.0,70,73,70,65
4546,Argentina,2,16,J. Valdez Chamorro,Jorge Vidal Valdez Chamorro,Argentina,82,70,73,79,80.0,63,78,80,61
4547,Argentina,2,16,E. Montagna,Ezequiel Ariel Montagna,Argentina,80,73,72,57,81.0,49,81,69,62
4548,Argentina,2,16,G. Ramírez,Gabriel Omar Ramírez,Argentina,64,71,69,59,67.0,64,69,79,74
4549,Argentina,2,16,R. Saravia,Renzo Saravia,Argentina,74,72,65,80,75.0,62,75,90,67
4550,Argentina,2,16,F. Cardozo,Facundo Omar Cardozo,Argentina,72,59,61,83,70.0,61,69,73,76
4551,Argentina,2,16,B. Pittón,Bruno Alejandro Pittón,Argentina,75,61,76,78,72.0,58,70,50,51
4552,Argentina,2,16,F. Fragapane,Franco Rodrigo Fragapane,Argentina,77,83,91,83,75.0,58,73,74,43
4553,Argentina,2,16,M. López,Marcos Mauro López Gutiérrez,Argentina,56,32,56,60,59.0,56,61,63,69
4554,Argentina,2,16,A. González,Ángel González,Argentina,79,82,71,57,80.0,64,80,71,57
4555,Argentina,2,16,S. Nagüel,Carlos Santiago Nagüel,Argentina,71,83,84,35,72.0,62,73,68,44
4556,Argentina,2,16,O. Benítez,Oliver Paz Benítez,Argentina,51,38,54,70,52.0,61,53,62,82
4557,Argentina,2,16,D. Miloc,Dardo Federico Miloc,Argentina,64,67,68,57,65.0,67,66,85,63
4558,Argentina,2,16,M. Orihuela,Matías Orihuela,Argentina,71,69,71,44,69.0,65,68,82,41
4559,Argentina,2,16,E. Olivera,Emanuel Olivera,Argentina,55,42,62,66,58.0,47,61,62,74
4560,Argentina,2,16,C. Lema,Cristian Franco Lema,Argentina,34,33,32,29,34.0,63,34,53,90
4561,Argentina,2,16,A. Arregui,Adrián Arregui,Argentina,71,68,69,80,70.0,55,69,82,69
4562,Argentina,2,16,L. Geminiani,Lautaro Dante Geminiani,Argentina,74,70,66,59,76.0,59,77,69,59
4563,Argentina,2,16,L. Barrera,Leandro Iván Barrera,Argentina,76,70,68,60,80.0,62,83,62,58
4564,Argentina,2,16,M. Figueroa,Marcos Daniel Figueroa,Argentina,69,76,70,72,68.0,69,67,67,64
4565,Argentina,2,16,D. Martínez,Damián Alberto Martínez,Argentina,76,68,71,69,74.0,63,73,66,69
4566,Argentina,2,16,L. Di Lorenzo,Leonardo Di Lorenzo,Argentina,69,71,76,58,68.0,75,67,70,57
4567,Argentina,2,16,I. Furios,Iván Alejandro Furios,Argentina,39,34,50,53,46.0,61,51,32,85
4568,Argentina,2,16,M. Caranta,Mauricio Ariel Caranta,Argentina,45,49,44,74,,71,51,38,66
4569,Argentina,2,16,R. Lentini,Ramón Alberto Lentini,Argentina,74,76,69,57,76.0,58,78,70,72
4570,Argentina,2,16,D. Drocco,David Hernán Drocco,Argentina,74,75,92,81,67.0,67,61,85,65
4571,Argentina,2,16,F. Vismara,Federico Vismara,Argentina,51,56,52,58,51.0,68,51,58,72
4572,Argentina,2,16,N. Bertocchi,Miguel Nicolás Bertochi,Argentina,51,59,51,40,53.0,67,55,75,74
4573,Argentina,2,16,I. Bella,Iván Gonzalo Bella,Argentina,75,76,78,75,76.0,65,77,65,60
4574,Argentina,2,16,J. Mansilla,Jacobo Guillermo Mansilla,Argentina,76,71,76,68,77.0,71,77,71,71
4575,Argentina,2,16,A. Imperiale,Andrés Roberto Imperiale,Argentina,50,54,52,76,55.0,62,59,66,77
4576,Argentina,2,16,P. Aguilar,Pablo Andrés Aguilar,Argentina,74,70,83,75,71.0,71,68,68,40
4577,Argentina,2,16,S. Colombatto,Santiago Colombatto,Argentina,69,70,76,58,66.0,65,64,36,54
4578,Argentina,2,16,J. Komar,Juan Cruz Komar,Argentina,53,47,34,46,59.0,64,64,77,84
4579,Argentina,2,16,T. Rodríguez,Thomas Rodríguez Trogsar,Argentina,68,67,66,45,71.0,55,74,67,69
4580,Argentina,2,16,D. Mancini,Daniel Mancini,Argentina,67,71,77,74,67.0,59,67,73,56
4581,Argentina,2,16,M. Bareiro,Lucas Mariano Bareiro,Argentina,71,69,59,71,70.0,63,69,70,65
4582,Argentina,2,16,D. Rodríguez,Denis Rodríguez,Argentina,72,72,71,73,70.0,62,69,66,45
4583,Argentina,2,16,H. Fertoli,Héctor Fértoli,Argentina,81,80,75,65,79.0,57,78,58,56
4584,Argentina,2,16,E. Ávila,Luis Ezequiel Ávila,Argentina,77,71,61,58,79.0,61,80,57,72
4585,Argentina,2,16,I. Escobar,Ian Eduardo Escobar Ibáñez,Argentina,83,74,78,91,84.0,65,84,59,44
4586,Argentina,2,16,N. Freire,Nicolás Omar Freire,Argentina,54,42,54,60,54.0,58,54,60,81
4587,Argentina,2,16,A. Zárate,Alexis Joel Zárate Maldonado,Argentina,69,66,67,61,70.0,62,71,77,59
4588,Argentina,2,16,F. Escobar,Franco Nicolás Escobar,Argentina,69,62,67,71,72.0,53,74,66,65
4589,Argentina,2,16,F. Lanzillotta,Federico Vicente Lanzillota,Argentina,24,25,38,66,,53,23,21,53
4590,Argentina,2,16,F. Soldano,Franco Soldano,Argentina,68,66,67,76,68.0,55,68,71,68
4591,Argentina,2,16,D. Mendoza,Diego Roberto Mendoza Meabe,Argentina,61,62,53,63,67.0,57,71,67,72
4592,Argentina,2,16,F. Cristaldo,Franco Sebastián Cristaldo,Argentina,75,80,81,64,74.0,63,74,59,63
4593,Argentina,2,16,M. Asenjo,Mauricio Gabriel Asenjo,Argentina,54,64,64,67,56.0,55,58,67,76
4594,Argentina,2,16,E. Bonifacio,Ezequiel Augusto Bonifacio Moreno,Argentina,71,72,77,90,70.0,61,69,67,46
4595,Argentina,2,16,H. Da Campo,Hernán Nicolás Da Campo,Argentina,70,64,66,62,72.0,61,74,72,66
4596,Argentina,2,16,R. Barrios,Rafael Victoriano Barrios,Argentina,71,59,68,56,69.0,63,68,59,71
4597,Argentina,2,16,M. Catalán,Matías Ezequiel Catalán,Argentina,77,56,64,62,81.0,60,85,70,73
4598,Argentina,2,16,F. Angileri,Fabrizio Angileri,Argentina,72,61,55,52,71.0,57,71,81,76
4599,Argentina,2,16,E. Gómez,Elías José Gómez,Argentina,73,65,66,56,74.0,59,75,74,65
4600,Argentina,2,16,G. Esparza,Cristian Gabriel Esparza,Argentina,88,82,85,58,85.0,59,83,72,44
4601,Argentina,2,16,M. Pitton,Mauro Rodolfo Pittón,Argentina,67,61,74,61,68.0,63,68,74,59
4602,Argentina,2,16,E. Brítez,Emanuel Brítez,Argentina,76,60,66,72,78.0,56,80,74,71
4603,Argentina,2,16,F. Rašić,Federico Iván Rasic,Argentina,33,32,33,33,38.0,69,42,60,91
4604,Argentina,2,16,F. Grillo,Fausto Grillo,Argentina,72,72,65,84,74.0,62,76,73,70
4605,Argentina,2,16,L. Villarruel,Lucas Ariel Villarruel,Argentina,70,62,72,82,71.0,64,71,75,59
4606,Argentina,2,16,G. Marinelli,Gonzalo Marinelli,Argentina,30,31,58,61,,56,39,33,28
4607,Argentina,2,16,F. Godoy,Fernando Gabriel Godoy,Argentina,62,56,79,77,65.0,57,67,64,46
4608,Argentina,2,16,M. Bíttolo,Mariano Bíttolo,Argentina,76,61,75,74,77.0,57,77,69,50
4609,Argentina,2,16,J. Trejo,Juan Manuel Martínez Trejo,Argentina,81,84,71,62,80.0,60,80,68,61
4610,Argentina,2,16,M. Lucero,Martín Lucero,Argentina,72,71,55,44,69.0,62,67,64,61
4611,Argentina,2,16,J. Quiroga,Juan Leandro Quiroga,Argentina,62,60,70,74,65.0,65,68,63,72
4612,Argentina,2,16,P. Santillo,Pablo Ariel Santillo,Argentina,44,41,47,64,,48,51,28,64
4613,Argentina,2,16,M. Rosales,Mauro Damían Rosales,Argentina,53,63,71,47,54.0,68,54,34,56
4614,Argentina,2,16,G. Montoya,Marcelo Germán Montoya,Argentina,45,59,56,53,,71,41,31,71
4615,Argentina,2,16,J. Ayala,Josué Daniel Ayala,Argentina,33,37,40,58,,58,36,26,54
4616,Argentina,2,16,G. Zárate,Gonzalo Eulogio Zárate,Argentina,68,73,60,53,68.0,58,68,59,57
4617,Argentina,2,16,A. Romero,Andrés Fabrício Romero,Argentina,75,73,67,34,73.0,55,72,34,55
4618,Argentina,2,16,S. López,Sebastián Alberto López,Argentina,44,37,37,59,,73,47,30,63
4619,Argentina,2,16,S. Luna,Sebastián Luna,Argentina,76,72,64,64,76.0,73,76,75,79
4620,Argentina,2,16,L. Velázquez,Leandro Sebastián Velázquez,Argentina,80,86,90,72,78.0,54,77,74,33
4621,Argentina,2,16,R. Salinas,Rodrigo Javier Salinas,Argentina,47,50,55,69,51.0,65,55,60,73
4622,Argentina,2,16,M. Galmarini,Martín Sebastián Galmarini,Argentina,77,68,63,68,64.0,63,53,68,71
4623,Argentina,2,16,C. Villanueva,Cristian Damián Villanueva,Argentina,67,56,63,82,60.0,68,54,54,77
4624,Argentina,2,16,A. Scifo,Adrián Miguel Scifo,Argentina,73,59,64,80,72.0,64,72,80,65
4625,Argentina,2,16,R. Vera,Gonzalo Renzo Vera,Argentina,47,39,56,59,48.0,54,48,52,81
4626,Argentina,2,16,F. Crivelli,Federico Javier Crivelli,Argentina,48,54,53,61,,68,50,36,72
4627,Argentina,2,16,M. Giordano,Matías Fernando Giordano,Argentina,36,32,32,52,,51,38,33,78
4628,Argentina,2,16,J. Amoroso,Emanuel Joel Amoroso,Argentina,70,64,53,61,72.0,69,74,69,74
4629,Argentina,2,16,L. Gamba,Lucas Emanuel Gamba,Argentina,89,86,88,76,88.0,57,87,62,39
4630,Argentina,2,16,I. Boggino,Ignacio Boggino,Argentina,40,35,38,64,37.0,65,35,56,83
4631,Argentina,2,16,N. Bandiera,Neri Ricardo Bandiera,Argentina,75,80,82,61,76.0,68,76,61,40
4632,Argentina,2,16,C. Bernardi,Cristian Oscar Bernardi,Argentina,74,76,73,59,78.0,56,81,67,59
4633,Argentina,2,16,G. Togni,Gastón Alberto Togni,Argentina,86,73,62,46,81.0,48,77,68,64
4634,Argentina,2,16,L. Olivera,Luis Julián Olivera,Argentina,86,84,82,75,81.0,52,76,84,46
4635,Argentina,2,16,E. Rolón,Esteban Rolón,Argentina,65,61,68,65,64.0,64,64,75,64
4636,Argentina,2,16,J. Brunetta,Juan Francisco Brunetta,Argentina,66,69,76,60,68.0,53,69,61,46
4637,Argentina,2,16,M. Konyk,Mariano Konyk Goba,Argentina,63,36,63,71,61.0,49,59,65,63
4638,Argentina,2,16,B. Cascini,Juan Bautista Cascini,Argentina,70,75,74,72,72.0,65,73,82,56
4639,Argentina,2,16,M. Noble,Matías Jesús Noble,Argentina,63,78,65,61,64.0,55,65,77,57
4640,Argentina,2,16,L. Rolón,Leonardo Gabriel Rolón,Argentina,76,76,76,79,77.0,62,78,63,61
4641,Argentina,2,16,M. Pollachi,Maximiliano Iván Pollacchi,Argentina,55,46,61,80,66.0,59,75,63,70
4642,Argentina,2,16,D. Blanco,Domingo Felipe Blanco,Argentina,74,82,63,57,72.0,55,71,66,44
4643,Argentina,2,16,N. Tripichio,Nicolás Martín Tripichio,Argentina,77,74,72,61,75.0,56,74,75,62
4644,Argentina,2,16,L. Godoy,Leonardo Godoy,Argentina,67,60,66,60,66.0,65,66,77,73
4645,Argentina,2,16,G. Reniero,Gastón Nicolás Reniero,Argentina,64,59,58,68,66.0,60,67,68,74
4646,Argentina,2,16,L. Suárez,Lucas Matías Suárez Scalarea,Argentina,68,53,55,73,67.0,56,67,70,76
4647,Argentina,2,16,N. Breitenbruch,Néstor Adriel Breitenbruch,Argentina,63,60,67,72,64.0,60,65,83,66
4648,Argentina,2,16,G. Di Renzo,Gonzalo Ignacio Di Renzo,Argentina,78,74,66,58,80.0,58,81,66,66
4649,Argentina,2,16,J. Vitale,Julián Vitale,Argentina,55,52,71,73,50.0,52,45,71,74
4650,Argentina,2,16,L. Montoya,Lautaro Montoya,Argentina,70,76,77,65,71.0,62,72,70,58
4651,Argentina,2,16,N. Messiniti,Nicolás Ariel Messiniti,Argentina,72,57,71,65,67.0,57,62,71,66
4652,Argentina,2,16,J. Kaprof,Juan Cruz Kaprof,Argentina,73,70,82,61,71.0,59,70,59,73
4653,Argentina,2,16,L. Maciel,Leandro Isaac Maciel,Argentina,73,69,78,71,70.0,62,68,60,56
4654,Argentina,2,16,F. Fydriszewski,Francisco David Fydriszewski,Argentina,54,48,49,59,56.0,56,57,63,77
4655,Argentina,2,16,F. Anselmo,Federico Marcelo Anselmo,Argentina,54,59,52,73,53.0,52,53,55,75
4656,Argentina,2,16,M. Vázquez,Mariano Vázquez,Argentina,73,79,77,50,69.0,65,65,58,48
4657,Argentina,2,16,J. Menéndez,Jonathan Diego Menéndez,Argentina,85,87,83,71,87.0,52,88,63,32
4658,Argentina,2,16,G. Villarruel,Gustavo Alejandro Villarruel,Argentina,74,79,80,61,75.0,60,76,65,43
4659,Argentina,2,16,L. Sosa,Lucas Sosa,Argentina,56,55,55,68,55.0,61,54,64,71
4660,Argentina,2,16,A. Sandona,Agustín Sandona,Argentina,65,61,50,74,66.0,59,67,68,75
4661,Argentina,2,16,H. Silva,Hugo Ezequiel Silva,Argentina,65,67,63,63,66.0,56,67,70,61
4662,Argentina,2,16,J. Rivas,Juan Gabriel Rivas,Argentina,73,69,68,52,70.0,55,68,66,59
4663,Argentina,2,16,D. Schmidt,Héctor Damián Schmidt,Argentina,62,55,51,68,63.0,57,63,66,73
4664,Argentina,2,16,F. Milo,Federico Emanuel Milo,Argentina,71,63,65,70,70.0,61,69,72,71
4665,Argentina,2,16,N. Paz,Nehuén Mario Paz,Argentina,52,39,33,32,54.0,69,56,67,89
4666,Argentina,2,16,M. De Iriondo,Manuel Ignacio de Iriondo,Argentina,72,70,71,72,71.0,54,70,81,73
4667,Argentina,2,16,J. Lescano,Juan Eduardo Lescano,Argentina,71,63,58,68,73.0,53,74,63,70
4668,Argentina,2,16,L. Navarro,Leandro Alexis Navarro,Argentina,52,75,59,45,51.0,63,50,48,72
4669,Argentina,2,16,F. Callejo,Facundo Julián Callejo,Argentina,82,76,83,80,81.0,53,81,63,42
4670,Argentina,2,16,S. D'Angelo,Sebastián Ezequiel D'Angelo,Argentina,29,36,40,50,,55,31,28,48
4671,Argentina,2,16,M. Rivero,Martín Rodrigo Rivero,Argentina,76,80,71,59,75.0,68,74,71,63
4672,Argentina,2,16,D. Vega,David Vega,Argentina,64,66,67,64,57.0,67,52,52,58
4673,Argentina,2,16,D. Albil,Damián Gonzalo Albil,Argentina,36,55,55,51,,52,31,33,39
4674,Argentina,2,16,P. Guiñazú,Pablo Horacio Guiñazú,Argentina,54,48,76,82,54.0,57,54,53,73
4675,Argentina,2,16,J. Imbert,Juan Martín Imbert,Argentina,82,76,64,68,79.0,68,76,68,70
4676,Argentina,2,16,J. Sánchez Sotelo,Juan Ignacio Sánchez Sotelo,Argentina,70,63,64,70,62.0,65,55,64,70
4677,Argentina,2,16,F. Rosso,Federico Guillermo Rosso,Argentina,41,37,36,45,43.0,57,44,60,82
4678,Argentina,2,16,L. Mancinelli,Lucas Eduardo Mancinelli,Argentina,72,84,80,79,67.0,63,63,68,52
4679,Argentina,2,16,G. Bojanich,Gastón Darío Bojanich,Argentina,51,31,37,72,51.0,58,51,67,87
4680,Argentina,2,16,M. Guzmán,Marcelo Guzmán,Argentina,61,69,72,68,65.0,64,69,77,66
4681,Argentina,2,16,M. Quiroga,Matías Alejandro Quiroga,Argentina,35,37,34,40,43.0,53,49,59,81
4682,Argentina,2,16,L. Márquez,Lucas Matías Márquez,Argentina,59,58,70,60,55.0,76,52,65,57
4683,Argentina,2,16,M. Romero,Maximiliano Samuel Romero,Argentina,74,68,63,83,75.0,52,76,56,73
4684,Argentina,2,16,E. Palacios,Exequiel Alejandro Palacios,Argentina,71,76,68,70,73.0,52,74,78,54
4685,Argentina,2,16,G. Rojas,Gabriel Hernán Rojas,Argentina,71,79,75,62,74.0,59,77,72,57
4686,Argentina,2,16,M. Borgnino,Marco Borgnino,Argentina,81,87,70,72,83.0,59,85,66,57
4687,Argentina,2,16,C. Romero,Cristian Gabriel Romero,Argentina,57,61,63,67,61.0,58,64,80,73
4688,Argentina,2,16,L. Vega,Leandro Sebastián Vega,Argentina,66,52,62,74,67.0,63,67,60,67
4689,Argentina,2,16,G. Escobar,Gonzalo Daniel Escobar,Argentina,75,72,76,73,73.0,63,72,81,56
4690,Argentina,2,16,N. Molina Lucero,Nahuel Molina Lucero,Argentina,75,69,70,74,73.0,56,72,74,61
4691,Argentina,2,16,G. Del Castillo,Gastón Alexander Del Castillo,Argentina,78,81,82,65,75.0,53,73,44,51
4692,Argentina,2,16,N. González,Nicolás Iván González,Argentina,74,68,69,65,76.0,59,77,61,53
4693,Argentina,2,16,L. Gómez,Luciano Gómez,Argentina,73,87,92,72,76.0,55,78,71,46
4694,Argentina,2,16,J. Devecchi,José Antonio Devecchi,Argentina,45,34,52,59,,60,48,25,65
4695,Argentina,2,16,B. Blasi,Brian Rolando Blasi,Argentina,65,53,65,75,66.0,53,67,74,69
4696,Argentina,2,16,F. Colela,Franco Colela,Argentina,72,67,66,62,71.0,71,71,76,69
4697,Argentina,2,16,A. Sporle,Adrián Marcelo Spörle,Argentina,72,65,55,65,73.0,66,73,70,73
4698,Argentina,2,16,E. Umeres,Elías Ezequiel Umeres,Argentina,84,71,80,73,79.0,62,75,60,56
4699,Argentina,2,16,L. Algozino,Lucas Javier Algozino,Argentina,83,80,80,52,80.0,49,77,70,41
4700,Argentina,2,16,D. Sappa,Daniel Sappa,Argentina,28,25,26,56,,69,30,28,73
4701,Argentina,2,16,R. Alfani,Renzo José Ignacio Alfani,Argentina,55,56,55,74,57.0,59,59,56,64
4702,Argentina,2,16,L. Rodríguez,Lucas Nahuel Rodríguez,Argentina,75,80,86,75,74.0,56,74,61,58
4703,Argentina,2,16,M. Fornari,Maximiliano Fabián Fornari,Argentina,71,80,70,67,72.0,61,72,63,60
4704,Argentina,2,16,F. Alvarenga,Fabricio Oscar Alvarenga,Argentina,77,66,77,52,78.0,55,78,61,63
4705,Argentina,2,16,J. Aylagas,Joaquín Manuel Aylagas,Argentina,35,42,30,60,,52,36,17,77
4706,Argentina,2,16,M. Pinto,Marcos Ariel Pinto,Argentina,77,71,66,59,76.0,51,75,74,58
4707,Argentina,2,16,J. Marchioni,Julián Augusto Marchioni,Argentina,51,59,62,58,58.0,68,64,73,74
4708,Argentina,2,16,F. Coniglio,Fernando Coniglio,Argentina,47,65,54,60,56.0,58,64,59,83
4709,Argentina,2,16,J. Fleita,Jonathan Fleita,Argentina,64,42,56,73,63.0,61,63,61,71
4710,Argentina,2,16,R. Martínez,Ramiro Fernando Martínez,Argentina,19,36,49,64,,55,27,26,50
4711,Argentina,2,16,L. Díaz,Leandro Nicolás Díaz,Argentina,72,63,55,63,67.0,57,63,68,69
4712,Argentina,2,16,A. Barbaro,Alejandro Brian Barbaro,Argentina,67,74,68,70,68.0,54,69,59,52
4713,Argentina,2,16,S. Echeverría,Santiago Echeverría,Argentina,47,44,46,58,50.0,60,52,56,75
4714,Argentina,2,16,B. Romero,Braian Ezequiel Romero,Argentina,82,80,73,56,86.0,59,90,68,62
4715,Argentina,2,16,M. Quiroga,Mauro Daniel Quiroga,Argentina,54,44,35,50,55.0,65,55,60,90
4716,Argentina,2,16,D. González,Daniel Alberto González,Argentina,73,73,68,43,74.0,62,74,54,58
4717,Argentina,2,16,L. Corti,Leonardo Corti,Argentina,21,25,22,37,,49,17,16,50
4718,Argentina,2,16,M. Aguirre,Marcos Sebastián Aguirre,Argentina,67,65,69,64,67.0,60,67,59,65
4719,Argentina,2,16,E. Strahman,Eial Strahman,Argentina,57,78,53,52,60.0,55,62,55,81
4720,Argentina,2,16,A. Calello,Adrián Daniel Calello,Argentina,59,64,66,53,56.0,65,53,82,68
4721,Argentina,2,16,A. Gagliardi,Alejandro Fabián Gagliardi,Argentina,68,63,65,72,69.0,63,70,62,65
4722,Argentina,2,16,M. Minetti,Marcos Javier Minetti,Argentina,53,54,57,70,54.0,54,54,72,74
4723,Argentina,2,16,C. Quintana,Carlos Gustavo Quintana,Argentina,50,48,50,66,49.0,45,49,56,81
4724,Argentina,2,16,S. Almirón,Sergio Oscar Almirón,Argentina,43,36,51,61,41.0,69,39,64,74
4725,Argentina,2,16,G. Berterame,Germán Berterame,Argentina,79,70,69,54,78.0,65,77,72,74
4726,Argentina,2,16,F. Vietto,Federico Vietto,Argentina,72,70,70,70,73.0,62,74,62,61
4727,Argentina,2,16,N. Delgadillo,Nicolás Delgadillo Godoy,Argentina,79,77,71,49,74.0,51,70,75,63
4728,Argentina,2,16,M. Torres,Luis Marcelo Torres,Argentina,71,69,70,68,73.0,60,74,60,65
